T191;2905156;08150-800;5;11;1;2;1;3;8;6;1;3;6;2;1;8;1989;4;2;2
T085;2905206;08150-790;1;51;6;3;2;-;3;4;1;2;2;2;2;12;1990;2;2;1
T078;2603207;08150-780;6;64;1;2;1;6;10;3;2;-;4;2;2;5;1996;4;1;3
T013;2905305;08150-770;6;51;6;0;1;4;5;2;3;-;4;1;1;8;1971;2;2;2
T109;2402006;08150-760;6;15;3;2;2;-;4;2;1;3;6;2;1;11;1975;1;2;2
T185;2905404;08150-750;5;14;6;4;2;-;8;5;2;-;10;1;2;12;1990;5;2;2
T071;2503605;08150-740;6;51;5;2;2;-;7;5;2;-;4;1;1;1;1952;1;1;1
T132;2401859;08150-730;1;61;4;3;1;2;1;6;3;-;4;2;1;2;1972;2;2;2
T075;2401909;08111-790;6;61;3;3;1;1;4;1;2;-;4;2;2;1;2000;4;1;3
T123;2102408;08150-710;5;53;5;1;2;-;5;4;2;-;12;2;1;10;1965;2;2;2
T122;2102507;08111-795;5;64;4;4;2;-;9;2;3;-;1;1;2;4;1998;1;1;2
T018;2503704;08150-690;6;53;1;1;2;-;10;4;3;-;6;2;1;4;1992;2;1;2
T097;2202075;08150-680;6;12;2;0;2;-;5;2;3;-;10;2;2;8;1951;5;1;1
T024;2503753;08150-670;5;13;3;1;1;4;6;2;1;2;4;2;1;1;1964;4;1;3
T083;2701308;08150-650;5;62;1;4;1;5;4;4;2;-;2;2;2;10;1990;3;1;1
T147;2202083;08150-645;1;64;5;0;2;-;3;6;1;3;4;2;2;5;1983;4;2;3
T024;2503803;08111-825;1;52;1;2;1;1;8;4;2;-;4;2;2;6;1973;2;1;1
T012;2905503;08111-820;6;62;1;3;2;-;7;1;3;-;4;1;1;7;1998;3;2;3
T044;2202091;08111-815;5;15;4;2;1;6;2;3;1;3;4;2;2;12;1954;4;1;3
T132;2603405;08111-810;5;63;3;2;2;-;10;6;3;-;1;1;1;7;1976;1;1;1
T134;2603306;08111-805;6;64;6;0;2;-;7;3;2;-;4;1;2;11;1969;2;1;3
T160;2905602;08151-615;1;64;2;3;2;-;3;2;3;-;2;2;1;10;1984;3;1;1
T038;2503902;08150-720;6;52;1;2;1;2;3;2;3;-;4;1;1;2;1976;4;1;3
T040;2905800;04775-167;5;11;2;2;2;-;2;3;1;1;6;1;1;6;1990;1;1;1
T175;2603454;03068-005;6;12;3;3;2;-;10;1;2;-;12;2;2;12;1995;5;2;3
T117;2905701;08452-505;1;52;3;1;1;2;3;3;1;1;1;1;1;7;1966;5;2;3
T156;2302602;04880-055;5;12;2;0;2;-;10;5;3;-;4;2;2;2;1993;3;2;2
T065;2603504;03733-020;5;52;6;1;2;-;5;4;1;3;10;2;1;5;1962;1;2;2
T173;2102556;03615-000;6;11;2;2;2;-;8;2;2;-;6;1;1;1;1984;2;2;3
T108;2701357;08120-595;1;62;6;3;1;4;1;1;1;2;12;1;1;9;1963;1;2;1
T186;2504009;08120-485;1;62;4;4;1;2;10;5;1;3;6;2;1;3;1995;4;1;2
T109;2202109;03939-072;5;15;2;1;1;5;7;3;1;2;12;2;1;12;1956;3;1;2
T190;2905909;05885-380;6;11;2;2;1;6;2;1;1;2;4;2;2;6;1981;5;2;2
T167;2202117;08152-125;1;62;2;1;1;2;9;2;1;3;2;2;2;3;1985;2;2;3
T045;2701407;03939-069;6;15;2;0;2;-;2;2;2;-;10;2;2;5;1978;2;2;2
T085;2516409;04892-025;1;62;1;1;1;4;10;6;1;1;4;2;2;12;1990;3;2;2
T037;2801009;04405-095;1;14;2;3;2;-;4;7;1;1;12;1;1;11;1997;1;2;3
T060;2906006;04920-125;1;14;1;3;1;1;2;2;1;1;12;1;2;2;1992;1;2;2
T034;2701506;08142-880;5;65;4;4;1;3;1;7;1;3;3;2;2;7;1989;3;1;3
T146;2202133;08142-870;1;53;2;2;1;3;1;3;2;-;6;1;1;9;1974;4;2;2
T161;2202174;08142-860;1;61;4;0;2;-;1;6;1;1;3;1;2;11;1986;4;1;1
T040;2202208;04892-035;6;63;3;3;1;1;4;1;3;-;10;1;1;7;1996;3;2;2
T030;2402105;02925-165;5;52;2;2;2;-;7;2;2;-;4;1;1;12;1976;1;1;1
T098;2302701;08160-385;6;14;3;4;2;-;4;1;2;-;4;1;1;11;1960;4;2;1
T104;2603603;08160-375;6;61;3;1;2;-;2;5;1;2;6;1;2;8;1982;5;1;1
T030;2701605;04962-045;1;63;2;2;2;-;3;3;2;-;4;1;2;7;1992;5;1;2
T062;2906204;04962-030;5;62;5;2;1;6;6;2;3;-;6;2;2;12;1988;3;1;2
T048;2202251;03687-075;1;11;3;1;1;6;9;4;3;-;2;1;2;12;1997;2;2;3
T085;2906303;02202-035;1;63;4;2;1;1;8;2;2;-;6;1;1;11;1989;2;2;2
T037;2906402;02763-085;1;52;2;1;1;5;7;3;3;-;2;2;1;5;1980;4;1;2
T095;2906501;04182-125;5;51;1;0;1;2;3;4;3;-;3;1;2;10;1984;1;1;2
T182;2906600;04894-240;5;53;5;0;1;6;9;1;1;1;1;1;1;4;1961;5;1;2
T185;2402204;08143-260;1;52;5;1;2;-;8;3;1;3;1;2;1;7;1958;3;2;1
T101;2801108;08131-315;1;52;3;4;1;1;8;4;2;-;12;2;2;3;1956;2;2;2
T081;2603702;04894-230;5;63;3;2;1;3;4;1;3;-;2;1;1;4;1957;2;1;2
T100;2801207;04894-210;6;53;2;3;1;6;7;2;2;-;2;1;2;11;1953;3;1;3
T110;2302800;08120-565;1;64;6;3;1;2;7;5;1;2;4;1;1;12;1986;2;1;1
T155;2906808;04894-200;5;62;4;3;2;-;1;3;1;3;6;1;1;2;1959;3;2;2
T038;2102705;03407-045;1;11;5;4;2;-;4;5;1;2;4;2;1;11;1968;4;2;1
T040;2202307;08142-770;5;61;6;0;2;-;1;5;2;-;6;2;1;1;1985;2;2;3
T096;2906824;04182-115;5;52;6;0;2;-;9;1;3;-;2;1;2;9;1996;3;2;1
T075;2906105;04894-250;1;64;4;3;2;-;7;7;3;-;6;2;1;11;1985;4;2;1
T143;2701704;04902-015;1;61;4;4;1;1;9;3;1;1;1;1;1;7;1985;3;1;2
T054;2801306;02542-113;5;12;3;3;1;3;9;1;3;-;6;1;1;7;1990;4;1;3
T062;2906857;04177-447;5;64;3;3;1;3;9;2;2;-;12;2;2;12;1979;3;2;3
T035;2504033;04177-445;1;51;4;0;1;1;3;5;1;2;10;2;2;3;1978;5;1;1
T097;2906873;08490-018;5;52;1;0;2;-;7;2;3;-;3;1;1;7;1964;1;2;2
T043;2102754;08490-007;1;15;1;0;1;6;10;5;2;-;3;2;2;10;1967;2;1;3
T130;2302909;08490-008;5;53;2;0;1;6;7;4;1;2;4;1;2;7;1997;5;2;3
T196;2202406;08490-019;5;15;4;0;1;2;9;4;1;2;1;2;1;4;1989;3;2;1
T047;2202455;08490-009;6;62;2;3;1;6;2;5;1;1;2;2;2;11;1988;5;2;2
T019;2603801;03976-085;5;53;1;0;2;-;1;5;2;-;12;1;2;8;1986;3;2;1
T151;2202505;04950-135;5;15;1;2;2;-;4;5;3;-;3;2;1;11;1970;4;2;1
T154;2906907;08031-080;5;52;6;1;1;2;8;6;1;3;4;1;2;6;1982;1;1;3
T183;2906899;08431-470;6;63;2;3;1;1;4;2;1;1;10;2;1;12;1973;2;1;1
T157;2504074;04894-260;5;63;6;4;2;-;5;1;3;-;12;2;1;6;1959;5;1;1
T144;2402303;08431-430;5;11;3;3;2;-;5;2;2;-;4;2;1;7;1963;5;1;3
T008;2202539;02993-007;6;61;3;2;1;6;9;6;3;-;3;1;1;10;1967;2;2;1
T117;2907004;04910-015;5;64;1;2;1;2;1;7;3;-;3;1;2;7;1963;5;2;2
T145;2303006;04917-165;1;11;2;0;1;6;3;1;2;-;10;1;2;4;1972;2;2;2
T158;2202554;04917-005;6;51;5;0;1;1;4;2;2;-;6;2;1;6;1971;2;1;1
T196;2907103;04915-065;6;65;1;3;1;3;10;2;3;-;6;2;2;3;1971;5;2;2
T085;2801405;04904-115;1;51;6;3;1;1;5;1;1;1;6;2;1;7;1968;1;1;1
T117;2303204;04904-025;6;64;6;2;2;-;3;4;2;-;4;1;1;9;1968;2;1;3
T075;2303105;04902-005;1;64;2;0;1;3;4;2;3;-;3;2;1;9;1978;3;1;1
T027;2303303;04909-025;1;51;5;2;1;4;2;5;3;-;1;2;2;2;1967;1;1;3
T125;2801504;04856-120;5;65;3;4;1;3;10;5;1;1;6;1;1;5;1952;3;1;1
T196;2402501;04855-560;1;64;3;3;1;1;9;3;1;1;3;2;1;7;1993;4;1;2
T154;2303402;04843-430;6;65;5;3;2;-;1;2;2;-;3;2;2;3;1997;3;1;1
T074;2603926;04844-445;1;14;3;4;1;1;2;1;3;-;1;2;2;8;1980;5;2;3
T043;2603900;04847-205;6;13;3;2;1;5;7;3;3;-;3;2;2;9;1994;4;1;3
T110;2402402;08031-020;1;64;6;2;1;4;2;6;3;-;6;2;1;10;1951;3;2;2
T006;2701803;04854-250;1;15;1;2;2;-;4;1;2;-;6;1;2;9;1979;4;1;2
T005;2102804;04844-750;5;12;6;2;1;1;5;1;2;-;3;2;1;9;1980;3;1;3
T010;2604007;04844-345;5;51;6;1;1;6;5;4;2;-;6;1;2;12;1998;3;1;3
T124;2504108;04844-305;1;12;5;0;1;4;10;2;2;-;1;1;1;5;1969;5;1;1
T029;2604106;04835-385;5;14;6;3;2;-;7;4;3;-;3;2;1;1;1973;4;2;3
T093;2102903;04835-375;6;53;1;4;2;-;4;3;1;2;12;2;1;12;1984;4;1;1
T103;2907202;08382-090;5;53;6;4;1;1;9;4;2;-;6;2;1;3;1983;5;1;1
T196;2303501;02190-120;5;64;3;3;2;-;2;4;3;-;1;1;2;12;1989;5;2;2
T034;2604155;03882-180;6;11;1;1;2;-;7;6;3;-;12;1;1;12;1979;4;1;2
T121;2504157;02253-005;1;13;5;0;2;-;8;7;1;2;10;2;1;2;1977;5;2;1
T199;2202604;08430-028;6;62;6;3;1;3;1;3;2;-;2;1;1;3;1995;1;1;3
T095;2907301;08430-027;5;61;4;4;1;3;3;5;1;3;3;2;1;3;1996;4;1;2
T025;2303600;08143-310;5;64;5;2;1;1;9;3;2;-;4;1;1;2;1971;2;2;2
T143;2604205;08050-570;6;12;6;1;1;2;4;6;2;-;6;1;1;8;1957;4;2;2
T177;2504207;08235-560;1;52;3;2;1;4;9;1;1;1;2;1;1;8;1980;1;2;3
T194;2907400;08143-270;6;63;1;1;2;-;9;1;2;-;2;1;1;9;1985;3;2;1
T118;2504306;08143-280;1;51;5;0;1;3;7;6;1;2;4;1;1;8;1980;3;2;3
T068;2907509;08143-290;6;14;5;3;1;4;9;6;1;3;12;1;1;4;1972;2;2;3
T110;2303659;08143-370;5;14;6;2;2;-;5;6;1;3;3;2;2;4;1973;3;2;2
T170;2907558;01534-000;5;13;1;0;1;5;5;3;1;1;3;1;1;4;1969;3;1;3
T165;2504355;08143-300;6;52;4;0;2;-;9;4;2;-;2;1;1;11;1965;4;2;2
T156;2303709;08143-380;1;63;6;0;2;-;2;4;3;-;4;1;2;9;1995;3;1;2
T032;2103000;08143-320;1;51;4;0;1;4;9;6;3;-;6;2;2;8;1984;3;2;3
T102;2202653;08143-330;1;15;5;3;1;4;3;5;3;-;10;1;2;1;1986;4;2;2
T162;2905107;08143-350;1;51;2;1;2;-;5;7;1;1;4;1;2;10;1956;4;2;3
T191;2402600;08143-355;6;11;5;1;2;-;10;3;1;2;1;2;2;5;1962;5;2;1
T172;2103109;03939-067;1;13;2;1;2;-;10;5;2;-;12;2;2;9;1960;2;2;2
T088;2801603;08474-135;6;65;3;2;1;1;4;2;1;2;12;2;2;1;1952;3;2;2
T079;2303808;08143-360;5;52;2;0;2;-;8;5;2;-;1;2;2;8;1986;3;1;2
T010;2604304;08143-410;1;64;1;0;1;5;7;7;3;-;12;1;1;8;1975;3;1;3
T149;2103125;08142-850;1;12;3;3;1;1;7;4;1;2;4;2;1;11;1955;5;1;2
T008;2907608;08142-840;1;14;6;2;2;-;10;4;2;-;6;1;1;12;1960;4;1;1
T170;2103158;08142-830;5;51;6;4;1;5;10;2;2;-;10;2;1;2;1983;1;2;1
T016;2103174;08142-820;6;65;2;1;1;6;1;7;3;-;12;1;2;6;1998;3;2;2
T033;2402709;08143-420;6;63;2;3;1;2;8;3;1;1;6;1;2;1;1953;2;1;2
T020;2103208;08050-725;5;63;1;4;2;-;10;6;3;-;10;1;2;9;1980;2;1;1
T077;2303907;08143-400;6;62;3;3;2;-;2;6;1;3;10;2;2;6;1981;3;2;3
T136;2303956;08143-390;5;53;6;1;1;1;9;2;2;-;10;1;1;3;1974;5;1;1
T198;2907707;03938-172;6;65;6;1;1;5;6;4;1;3;12;1;1;12;1973;4;2;2
T094;2303931;08220-225;6;12;4;4;1;6;5;2;1;1;2;2;2;10;1950;1;2;3
T062;2604403;03938-173;6;61;1;2;1;1;8;4;2;-;1;1;2;5;1983;1;1;3
T109;2604502;03938-171;1;13;3;0;1;4;10;1;3;-;4;2;1;8;1970;2;2;3
T021;2701902;03938-174;6;15;3;2;2;-;4;5;3;-;2;1;2;11;1983;4;2;1
T164;2103257;08143-430;5;11;3;2;2;-;9;3;2;-;10;1;1;9;1995;2;1;3
T146;2907905;05205-381;6;11;5;0;2;-;1;2;2;-;12;1;1;12;1964;2;2;3
T003;2908002;05207-081;5;52;1;1;2;-;1;3;2;-;3;1;1;9;1954;5;2;1
T009;2202703;05207-082;1;52;6;1;1;1;10;4;3;-;4;1;2;3;1978;2;2;3
T175;2202711;05207-051;1;63;1;4;1;1;7;4;3;-;6;1;2;2;1960;1;2;1
T076;2202729;04892-235;1;51;2;2;2;-;4;6;1;2;1;2;1;4;1950;4;1;1
T177;2908101;05574-007;1;64;1;3;2;-;4;5;3;-;12;1;2;7;1964;2;1;2
T188;2103307;05205-191;6;12;1;0;1;3;4;6;1;3;4;1;2;2;1984;2;1;1
T025;2103406;05205-371;5;63;5;4;2;-;2;6;2;-;4;1;2;10;1951;5;2;3
T189;2702009;08120-660;5;13;1;2;1;4;9;2;3;-;2;2;1;8;1963;3;1;1
T074;2202737;05205-382;6;13;2;2;1;3;10;6;3;-;12;1;1;8;1967;3;1;2
T139;2103505;05205-341;5;62;5;0;1;1;4;2;2;-;6;2;2;2;1996;2;1;3
T120;2202752;05205-342;1;61;2;3;1;1;4;1;1;2;10;1;1;6;1987;5;2;2
T142;2202778;05205-221;1;53;2;1;2;-;5;2;2;-;12;1;2;8;1981;5;1;1
T157;2702108;05205-222;5;52;2;2;2;-;7;2;3;-;6;2;1;9;1959;4;2;3
T027;2908200;05205-223;6;14;1;4;1;2;4;1;2;-;3;2;2;8;1952;3;1;2
T187;2908309;04848-185;6;52;2;4;2;-;9;4;1;3;10;1;1;2;1977;4;1;2
T185;2202802;01216-012;5;53;3;0;1;1;8;3;2;-;10;2;2;8;1969;2;2;1
T192;2908408;01213-003;1;61;2;2;1;4;5;1;1;2;3;2;2;5;1960;2;1;3
T011;2908507;01213-002;6;15;6;1;2;-;9;3;1;3;12;2;2;12;1970;4;2;1
T003;2103554;01210-003;5;15;5;3;1;6;4;6;3;-;10;2;2;7;1991;5;2;2
T159;2504405;01210-002;1;62;6;4;2;-;6;3;3;-;1;1;2;12;1978;3;2;3
T009;2504504;01212-001;1;14;1;0;1;5;10;4;2;-;2;2;1;11;1986;4;1;3
T198;2604601;01212-002;6;14;2;2;1;5;5;3;1;2;2;2;2;3;1980;4;1;3
T151;2908606;08120-650;1;12;4;1;2;-;8;3;2;-;4;1;1;5;1965;1;1;2
T009;2504603;01216-011;1;64;5;2;1;4;4;1;2;-;1;1;2;11;1954;1;2;3
T001;2908705;08120-680;1;14;2;0;2;-;4;3;1;2;10;2;2;3;1958;5;1;3
T160;2504702;01208-011;6;63;6;2;1;3;9;6;3;-;12;2;2;3;1997;3;1;2
T136;2908804;01208-012;1;51;2;0;2;-;7;3;2;-;4;1;1;11;1978;3;2;3
T068;2702207;03059-001;5;64;2;2;1;2;1;5;3;-;10;2;2;4;1950;3;2;1
T169;2908903;03059-005;5;15;1;3;2;-;6;7;1;1;3;1;2;10;1974;1;2;1
T151;2909000;08120-670;5;52;2;3;2;-;10;3;1;1;6;2;2;3;1974;5;1;2
T056;2304004;04413-085;5;13;6;0;1;3;9;4;1;2;3;2;2;2;1986;5;2;1
T139;2504801;05676-120;5;14;2;0;1;4;8;7;3;-;10;2;1;5;1953;4;1;3
T153;2909109;08346-080;6;62;5;1;2;-;10;1;3;-;1;1;2;10;1958;1;2;2
T197;2103604;08310-598;1;51;1;0;2;-;7;4;1;3;10;2;1;11;1980;5;1;1
T063;2402808;04880-065;5;15;1;3;1;3;9;7;3;-;1;2;1;3;1952;4;2;2
T073;2202851;04855-235;5;51;1;3;2;-;1;3;3;-;4;2;2;12;1972;5;2;1
T038;2402907;08191-100;1;64;4;0;2;-;5;5;2;-;6;2;1;8;1971;1;2;1
T172;2909208;08310-594;6;61;3;3;2;-;8;6;1;3;1;2;2;8;2000;3;2;1
T142;2202901;08330-587;1;51;6;1;2;-;2;3;3;-;4;2;1;10;1999;3;2;1
T124;2604700;08346-377;5;14;5;0;1;6;9;5;1;1;4;1;2;7;1966;4;1;1
T080;2909307;08340-495;1;64;5;1;2;-;4;7;3;-;3;2;2;4;1983;3;2;3
T037;2604809;08310-562;1;65;5;1;2;-;7;1;1;3;2;2;1;6;1976;3;1;3
T015;2702306;03689-035;5;12;5;0;1;3;4;5;1;3;2;1;2;9;1952;5;1;1
T125;2909406;05873-385;5;15;3;3;1;4;7;6;1;2;12;1;1;5;1969;2;2;3
T050;2504850;05205-161;6;61;1;3;2;-;5;2;3;-;1;2;2;5;1954;5;2;1
T172;2304103;08310-592;6;65;1;4;1;5;10;4;2;-;3;1;2;10;1994;5;1;1
T105;2304202;05281-013;1;12;6;1;1;1;4;6;3;-;2;1;1;11;1998;2;2;2
T179;2909505;04476-115;5;62;6;3;2;-;8;6;2;-;2;1;2;4;1965;1;1;2
T178;2702355;08340-425;1;53;2;4;1;4;8;6;3;-;10;2;1;7;1954;2;2;1
T063;2203008;03894-225;6;62;3;4;2;-;1;2;3;-;1;1;2;8;1998;3;1;2
T184;2203107;08130-335;6;15;2;1;1;3;5;5;3;-;2;2;2;3;1971;4;1;1
T040;2801702;08346-375;1;14;4;4;1;3;8;1;2;-;10;2;1;3;1951;2;2;1
T116;2909703;02281-170;6;11;5;1;1;2;1;5;2;-;3;2;1;9;1968;3;1;1
T073;2909604;04880-053;6;15;1;4;1;1;5;7;2;-;12;2;2;5;1966;3;1;1
T118;2304236;04848-025;5;12;3;2;1;2;2;5;2;-;1;2;2;5;1974;5;2;3
T180;2304251;08310-561;1;64;3;0;1;2;6;1;2;-;3;2;1;9;1970;4;2;1
T106;2909802;02121-021;6;13;6;4;2;-;8;7;2;-;4;2;1;2;1990;5;2;1
T188;2504900;04424-017;1;13;1;0;2;-;1;4;1;1;4;1;2;11;1973;4;1;3
T019;2403004;04424-019;6;11;4;4;2;-;10;5;3;-;3;2;2;5;1997;3;1;1
T112;2505006;04823-025;5;61;6;2;2;-;4;5;1;1;2;1;2;2;1993;3;2;2
T032;2505204;05173-020;1;51;5;1;2;-;7;6;2;-;2;2;2;5;1957;2;2;2
T020;2505238;04424-013;5;63;3;2;1;4;7;3;2;-;3;1;2;11;1951;4;1;2
T194;2505105;05205-372;1;63;3;0;1;5;10;7;1;3;1;2;1;10;1982;1;2;3
T162;2604908;02812-005;6;53;1;3;1;4;4;2;2;-;3;2;1;3;1956;4;1;1
T193;2801900;08285-065;1;51;6;0;2;-;9;1;3;-;12;2;2;5;1969;3;1;2
T009;2605004;03120-015;5;12;1;4;2;-;2;2;1;2;6;1;1;5;1959;3;1;1
T078;2909901;04376-002;6;63;1;0;2;-;4;4;1;2;6;2;1;11;1966;2;2;1
T111;2203206;04376-004;6;64;5;0;2;-;8;4;1;3;3;2;2;3;1999;5;1;1
T189;2203230;04376-006;1;53;4;0;1;3;6;3;1;1;10;2;2;1;1997;2;2;1
T011;2403103;04376-008;6;11;6;4;2;-;7;3;1;1;12;1;2;7;1987;4;2;1
T058;2505279;04941-175;1;11;6;4;1;4;7;6;3;-;3;2;1;9;1957;5;1;2
T117;2203271;08240-170;5;53;6;1;1;2;6;2;2;-;3;2;2;12;1968;5;2;1
T064;2505303;08240-173;1;53;4;3;2;-;5;6;2;-;1;2;1;12;1968;3;1;1
T093;2203255;04370-003;1;65;5;0;1;5;2;7;1;1;2;2;2;10;1975;2;2;2
T138;2103703;04370-006;1;12;3;0;1;4;7;7;3;-;3;1;1;9;1950;5;2;1
T160;2605103;03450-000;5;65;6;0;1;2;8;5;1;1;3;2;2;5;1975;3;2;1
T147;2102606;04427-022;1;11;1;0;1;3;8;3;3;-;1;1;1;12;1979;3;2;2
T028;2906709;08285-060;5;11;1;0;1;1;8;1;2;-;12;1;2;2;1993;5;1;3
T154;2907806;04963-310;1;61;6;4;1;5;8;4;2;-;6;1;2;10;1952;1;1;3
T074;2505352;08295-000;5;13;6;0;1;1;1;5;3;-;10;2;1;10;1950;2;2;2
T122;2103752;08295-001;5;64;3;2;2;-;4;4;3;-;2;2;1;9;1980;5;1;1
T190;2702405;03526-000;5;62;6;3;2;-;4;2;2;-;1;2;1;4;1979;2;1;2
T134;2203305;04434-015;6;63;6;2;1;5;3;6;2;-;12;2;1;7;1975;3;2;1
T163;2304269;04429-135;1;64;5;1;2;-;7;2;3;-;3;1;1;3;1997;3;1;3
T199;2505402;04429-065;1;62;1;2;2;-;1;2;2;-;12;2;2;8;1970;3;1;1
T080;2505600;08421-552;6;65;4;1;1;4;5;6;2;-;2;2;2;6;1996;3;1;1
T063;2910057;02994-051;6;51;1;1;1;6;7;6;1;1;3;1;1;8;1990;3;1;1
T150;2203354;02994-053;5;64;3;1;1;4;10;2;2;-;10;1;1;9;1998;2;2;3
T020;2802007;04476-075;6;53;6;4;1;2;9;3;2;-;6;1;1;11;1997;5;2;1
T073;2702504;02987-001;1;15;2;3;1;6;10;4;3;-;1;1;2;2;1952;4;2;3
T095;2910107;02987-002;1;64;5;3;2;-;8;6;1;2;4;2;1;12;1985;4;1;3
T108;2203404;03450-001;1;63;2;2;2;-;8;3;3;-;3;1;1;1;2000;3;1;2
T193;2203453;04417-186;6;53;1;3;2;-;1;2;2;-;10;1;2;4;2000;2;2;1
T007;2910206;04963-194;6;51;6;3;2;-;1;2;1;3;3;1;1;12;1972;1;2;1
T192;2103802;04426-015;5;13;6;4;1;3;3;4;1;1;1;2;2;12;1999;1;1;1
T159;2203420;04433-185;1;61;1;4;1;6;3;6;2;-;1;1;1;3;1992;3;2;1
T193;2505709;04409-085;1;13;5;3;2;-;3;4;2;-;12;1;1;6;1997;2;2;2
T140;2605152;04410-115;5;63;4;1;1;4;3;2;1;1;6;1;2;4;1963;1;2;3
T036;2403202;04410-175;5;64;3;2;2;-;4;5;1;2;3;2;1;1;1977;3;1;3
T163;2505808;04411-225;1;13;6;0;2;-;1;6;1;3;1;1;2;8;1985;3;1;2
T039;2103901;04410-006;5;52;5;4;2;-;5;6;1;3;10;2;1;2;1954;2;1;2
T076;2910008;04410-004;1;51;6;1;2;-;9;3;3;-;3;2;2;2;1958;2;1;3
T197;2203503;04410-046;5;63;2;2;2;-;3;2;3;-;4;2;1;4;1980;2;1;3
T131;2203602;04410-005;6;51;6;2;2;-;6;2;1;3;12;2;1;12;1989;3;2;2
T016;2910305;04407-035;1;65;3;1;1;3;6;6;2;-;10;2;1;11;2000;1;2;1
T087;2505907;03120-010;1;52;3;2;2;-;3;6;2;-;2;1;1;1;1953;1;2;3
T161;2403301;04407-098;5;11;3;3;2;-;8;3;3;-;6;1;2;8;1965;2;1;2
T026;2910404;04822-150;1;52;1;3;1;4;6;7;2;-;4;1;2;1;1960;1;1;1
T168;2910503;04920-005;6;13;5;0;1;1;6;7;2;-;6;1;1;2;1953;4;2;2
T105;2403400;04372-062;6;53;5;4;1;1;9;4;1;3;2;1;1;2;1999;3;2;3
T177;2304277;04372-064;6;12;6;1;2;-;7;5;3;-;6;2;2;9;1982;1;1;2
T065;2605202;04387-002;5;52;4;4;1;4;7;5;2;-;2;1;2;11;1952;4;2;1
T159;2203701;04387-004;6;13;6;0;2;-;1;5;2;-;4;1;1;1;1976;2;1;1
T173;2104008;04920-065;1;65;4;4;2;-;5;1;2;-;4;1;2;2;1968;4;2;3
T125;2506004;04915-005;5;52;5;1;2;-;8;6;1;1;3;1;2;1;1998;4;1;2
T159;2910602;04915-015;5;61;5;2;2;-;9;6;1;1;2;1;1;7;1990;1;2;3
T041;2403509;04912-130;5;62;2;0;1;1;1;7;3;-;10;2;2;8;1952;5;2;3
T077;2104057;04912-125;5;15;1;0;1;2;4;2;3;-;1;2;1;12;1988;2;2;2
T141;2702553;04912-105;5;12;1;0;2;-;7;7;1;1;3;1;2;7;1966;4;1;2
T127;2802106;02981-041;1;53;6;2;1;3;3;6;2;-;10;2;2;3;1971;3;2;3
T151;2910701;04407-115;5;15;5;1;1;4;2;5;2;-;6;2;2;7;1960;2;2;2
T189;2910727;08220-021;1;52;1;3;1;1;2;4;2;-;3;1;1;4;1999;4;1;2
T029;2304285;02987-003;1;53;2;1;2;-;6;6;2;-;12;2;2;1;1969;2;1;2
T185;2403608;02993-001;1;15;5;0;1;2;6;6;3;-;2;2;1;2;1956;1;2;1
T005;2605301;02997-001;6;11;6;4;2;-;10;7;1;2;1;2;1;9;1958;1;2;2
T185;2506103;02997-002;5;14;2;1;1;6;7;4;2;-;1;2;2;5;1952;4;1;2
T078;2304301;04384-034;5;51;3;1;1;2;6;7;1;1;6;1;1;8;1969;4;1;3
T011;2203750;02997-256;6;14;1;3;2;-;4;7;2;-;3;2;2;6;1980;2;1;1
T020;2910776;02991-142;5;11;6;4;1;1;4;2;1;3;12;1;1;9;1952;1;1;3
T021;2910800;02994-031;6;63;2;4;1;3;9;5;2;-;3;2;1;12;1984;4;1;2
T154;2702603;02994-032;6;62;2;4;1;4;1;3;3;-;3;1;1;1;1979;4;2;2
T172;2104073;02994-033;6;63;6;0;1;2;8;3;1;2;1;1;1;12;1954;3;2;3
T160;2605400;02994-034;6;13;4;4;2;-;10;4;1;1;3;1;2;11;1957;5;1;3
T126;2802205;02994-035;1;64;5;2;2;-;8;3;3;-;1;2;1;7;1981;5;1;1
T147;2403707;02992-003;5;14;1;2;1;4;4;7;3;-;3;2;2;12;1976;1;1;2
T055;2702702;08220-011;5;11;3;4;2;-;8;1;3;-;3;2;2;2;1963;1;1;3
T022;2605459;02991-042;5;51;6;3;2;-;2;4;3;-;1;2;1;6;1955;1;2;3
T102;2104081;08220-041;1;65;2;3;2;-;3;4;3;-;1;1;2;7;1970;3;1;2
T120;2403756;08220-111;1;12;4;3;1;3;5;1;2;-;1;2;1;12;1952;3;2;3
T198;2605509;02328-001;6;64;4;2;2;-;1;5;1;3;2;1;1;12;1963;3;1;1
T098;2910859;02328-042;5;12;6;4;1;3;3;2;2;-;1;2;2;12;1952;3;1;1
T141;2910909;02328-142;6;12;4;0;2;-;9;5;1;2;2;2;1;8;1953;2;1;3
T096;2702801;04963-325;1;51;3;0;2;-;7;5;3;-;6;1;1;4;1959;5;1;1
T168;2203800;04963-330;1;62;3;0;2;-;9;2;1;3;6;1;2;6;1996;3;2;3
T133;2605608;04963-335;5;11;1;4;2;-;2;6;1;2;1;2;1;4;1979;4;1;3
T158;2605707;04963-340;6;13;4;4;1;2;10;1;2;-;1;1;1;1;1991;5;1;3
T090;2911006;04963-354;6;13;6;3;2;-;2;6;3;-;12;2;2;9;1999;4;2;1
T150;2203859;04963-350;6;13;2;4;1;4;4;2;3;-;2;1;1;9;1968;5;1;1
